,DATE,OPEN,HIGH,LOW,CLOSE,VOL,HOUR
280,20210526,3.865,3.865,3.86,3.86,500,12:51:00
281,20210526,3.87,3.87,3.86,3.86,1500,12:52:00
282,20210526,3.86,3.86,3.86,3.86,1103,12:56:00
283,20210526,3.87,3.87,3.87,3.87,100,13:01:00
284,20210526,3.89,3.89,3.89,3.89,500,13:14:00
285,20210526,3.88,3.88,3.88,3.88,401,13:17:00
286,20210526,3.87,3.87,3.87,3.87,408,13:18:00
287,20210526,3.87,3.87,3.87,3.87,1000,13:30:00
288,20210526,3.865,3.865,3.865,3.865,100,13:32:00
289,20210526,3.865,3.865,3.865,3.865,200,13:35:00
290,20210526,3.86,3.86,3.86,3.86,1000,13:36:00
291,20210526,3.85,3.85,3.85,3.85,200,13:42:00
292,20210526,3.84,3.84,3.84,3.84,707,13:45:00
293,20210526,3.835,3.835,3.835,3.835,300,13:49:00
294,20210526,3.83,3.83,3.83,3.83,200,13:50:00
295,20210526,3.82,3.82,3.805,3.81,1032,13:52:00
296,20210526,3.805,3.805,3.805,3.805,172,13:53:00
297,20210526,3.795,3.795,3.795,3.795,100,13:55:00
298,20210526,3.835,3.835,3.835,3.835,1598,13:58:00
299,20210526,3.835,3.84,3.835,3.84,1200,13:59:00
